"trackId","carName","laptime","name","laps","guid"
"monza_","lotus_evora_gx",127278,"JTLE",3,"76561199292785313"
"monza_","lotus_evora_gx",127312,"zigzagcaster",2,"76561198142682773"
"monza_","lotus_evora_gx",128324,"BIG",4,"76561197998185714"
"monza_","lotus_evora_gx",128592,".Susu.-.Tumpeh.",2,"76561198112995849"
"monza_","lotus_evora_gx",128806,"Tume",2,"76561198117022749"
"monza_","lotus_evora_gx",129302,"Jack",1,"76561199437411520"
"monza_","lotus_evora_gx",132593,"janenywa",1,"76561198324040264"
"monza_","lotus_evora_gx",133878,"CigaretteS",1,"76561198993819937"
"monza_","lotus_evora_gx",137132,"amirsyazwanalrazi97",1,"76561198931045615"
"monza_","lotus_evora_gx",146918,"User228777",1,"76561198199972963"
"monza_","lotus_evora_gx",150225,"Alterzero",1,"76561198833055743"
"monza_","lotus_evora_gx",249886,"doggo",1,"76561198047645616"
"monza_","lotus_evora_gx",250886,"Florian Emrulai",10,"76561198308175444"
"ks_monza66_junior","ks_lamborghini_huracan_performante",49480,"Alibaba",162,"76561198977975811"
"ks_monza66_junior","ks_lamborghini_huracan_performante",49787,"BenChaggares46",9,"76561198822151823"
"ks_monza66_junior","ks_lamborghini_huracan_performante",49815,"#PARA# CetamoL.",139,"76561198147991924"
"ks_monza66_junior","ks_lamborghini_huracan_performante",49876,"BKK_TanthaiRB26",122,"76561198145497101"
"ks_monza66_junior","ks_lamborghini_huracan_performante",49891,"SushiRS2002",226,"76561198435426878"
"ks_monza66_junior","ks_lamborghini_huracan_performante",49944,"chromeg",7,"76561198144282118"
"ks_monza66_junior","ks_lamborghini_huracan_performante",49973,"Dominic Conecto",41,"76561198183887474"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50001,"267-Mayza",66,"76561198394147741"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50031,"platinumpete",22,"76561197972214323"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50050,"YWRC_ChocolateRiderX",330,"76561198016422874"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50125,"Elprimo",18,"76561198817606573"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50142,"YWRC_Displacemento51",232,"76561198321494858"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50147,"GO",17,"76561198954465510"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50162,"zino FAHLKE",4,"76561199039275427"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50166,"James Kane",8,"76561198279151643"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50202,"P.sander",23,"76561198364380091"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50288,"Gianc",33,"76561198050070050"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50320,"L0rpYT",8,"76561198393205228"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50333,"KW",56,"76561198139102398"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50373,"Roberto Olivetti",27,"76561198084534922"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50454,"R.Genesis",22,"76561199205279916"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50466,"33-Tanapat",14,"76561198089892845"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50516,"YWRC_Puwadit V.",32,"76561198989275240"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50548,"PK",27,"76561198278097604"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50690,"depressia",40,"76561198864292498"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50705,"Mad",4,"76561198822209167"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50720,"Arpesz",14,"76561198280248544"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50728,"grubrad",5,"76561199073596000"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50756,"neilzord",7,"76561198338610681"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50790,"xsonny",2,"76561199150828412"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50790,"51-Brownie",4,"76561198348504383"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50811,"788-BlueDragon16v",86,"76561199223530960"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50848,"LoneGinger",15,"76561198109103369"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50854,"Lucio55X",50,"76561199468900734"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50867,"MrOffEnter",9,"76561198240127610"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50893,"fabbie",16,"76561198102186336"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50897,"NITIWAT456",13,"76561198206907953"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50909,"Noctua",10,"76561198156416730"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50915,"alvarodp2009",3,"76561199282448019"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50928,"Gusttavomsl",6,"76561198099093715"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50949,"lobito",7,"76561198071522701"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50950,"Yuzarsif",7,"76561198202487063"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50985,"Demon72",6,"76561198452585058"
"ks_monza66_junior","ks_lamborghini_huracan_performante",50989,"CATsleep(เอ)",79,"76561198191685875"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51003,"ARNAY_9",45,"76561198835650965"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51012,"NJ",6,"76561198802528886"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51056,"BKK_Bossdk",7,"76561198042316077"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51067,"Marc_Ams",6,"76561198873780479"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51128,"H_pro1",3,"76561198253293533"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51131,"AkbusKhan",10,"76561198800227283"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51138,"Timudzhin",4,"76561199210542634"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51142,"Forty Thousand",11,"76561198064527045"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51177,"YWR | M.LAOMEEPHON",17,"76561198837909996"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51246,"zootedpoptart",7,"76561199389234177"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51248,"Popcorn",7,"76561198278781749"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51254,"Lou",5,"76561198254377864"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51281,"BKK POSH",10,"76561199124316190"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51318,"dedodeweiei",17,"76561198198753099"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51386,"trentleavy",18,"76561198161719473"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51388,"benga.",10,"76561198066384282"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51406,"Jdpm4407",3,"76561199187969350"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51418,".AreaX.SousaMBG",8,"76561199194128837"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51477,"Milos Pavlovic",3,"76561199121571894"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51569,"Monforte",2,"76561199030815872"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51618,"SharkDude069",3,"76561198078964643"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51620,"KHRIZBOSS",5,"76561198149494263"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51629,"markzzzeiei",9,"76561198523555790"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51632,"Manuel Rodríguez",11,"76561199249562370"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51633,"Kluay",11,"76561198147862231"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51706,"Jan Śmigiełko",13,"76561198161050896"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51751,"Sunney:3",87,"76561198082640999"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51787,"Soggy",5,"76561198368449578"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51787,"GameS07M3",8,"76561199475398017"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51829,"luis123ramalho",10,"76561199177182536"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51868,"Savelya",1,"76561198341423373"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51871,"Linus",2,"76561198394212849"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51891,"GaloreMist",3,"76561199090098172"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51941,"nwnn",6,"76561198296752454"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51972,"mates00000",6,"76561198166851355"
"ks_monza66_junior","ks_lamborghini_huracan_performante",51994,"I.m Roop R",2,"76561198346115399"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52010,"48-Mini-job",2,"76561198340531708"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52028,"Nice",5,"76561199206120028"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52076,"Jannis_wjlpk",1,"76561199104763658"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52076,"Jixby",5,"76561198811576439"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52083,"yadi",14,"76561199350299046"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52105,"Juuuu",2,"76561199238504191"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52117,"noobie",5,"76561199167320080"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52128,"rompe concha",1,"76561199134399859"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52179,"Danny",1,"76561198816237956"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52219,"Marcos Corrochano Arroyo",5,"76561198894604503"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52252,"Fitst-666",24,"76561198148642815"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52259,"Tiggys",2,"76561199018042095"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52270,"Mikky_H",2,"76561199010065424"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52290,"CANTHAKIE",6,"76561198122608748"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52301,"SuPaNat",5,"76561198757645716"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52328,"LAXSDD",1,"76561198411546885"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52335,"mhx77",2,"76561198161475604"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52375,"Ultra607",1,"76561198147767504"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52404,"Chaza1357",1,"76561198328719759"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52406,"akeracing",4,"76561198393247094"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52480,"adamhill1000",4,"76561199492419882"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52516,"ASUS",2,"76561198147905738"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52527,"D339U",3,"76561199055744025"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52536,"CsDomi",3,"76561199099108569"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52582,"ludo",1,"76561199011013181"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52587,"James132",15,"76561199018039066"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52648,"Shishio28",6,"76561198211078693"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52649,"ЪУЪ",2,"76561199110987950"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52659,"Adri",16,"76561199350901041"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52722,"23-PBRxTantui-Official",1,"76561199214477585"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52784,"User",8,"76561199039903481"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52793,"Player",5,"76561198193203751"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52842,"WRF 2021",1,"76561199480219662"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52881,"Cooked",2,"76561198400822282"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52973,"PL Supsol",2,"76561198398566553"
"ks_monza66_junior","ks_lamborghini_huracan_performante",52993,"qodexdeveloper",22,"76561199393138336"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53011,"creeperkilla0911",1,"76561199503604147"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53054,"Gifttnp",7,"76561198239906828"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53060,"Jgg",3,"76561198105978222"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53074,"PP OPPA",4,"76561198928840296"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53132,"GHOST_234",6,"76561199164666559"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53141,"ElyaqiymZzz",1,"76561199210306598"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53148,"Rajveer Rathod",5,"76561199406755715"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53176,"JesusPipe",5,"76561198233376076"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53224,"bomj_na_draive",2,"76561199436168273"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53253,"Tom TH",68,"76561198128577560"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53259,"gamerlevel9000",4,"76561199490399138"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53278,"Antoine55",10,"76561199535442516"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53368,"mystudio655pun",14,"76561199182652545"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53418,"selim.emir202",5,"76561199484755564"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53577,"Blas de Lezo",1,"76561198248134252"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53615,"MaxYouMaD",2,"76561198399641789"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53626,"Feyt",5,"76561198800651526"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53646,"M澤社長 JPcompany",2,"76561199159448231"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53732,"daniel.scheerer",2,"76561198818710542"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53842,"PBRxJINXNIPAT",3,"76561198124019015"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53977,".▲. ezered19",1,"76561198372801806"
"ks_monza66_junior","ks_lamborghini_huracan_performante",53995,"White AoRus",1,"76561198245537624"
"ks_monza66_junior","ks_lamborghini_huracan_performante",54049,"Aurelio27",1,"76561198419168376"
"ks_monza66_junior","ks_lamborghini_huracan_performante",54077,"morte743",10,"76561198347926751"
"ks_monza66_junior","ks_lamborghini_huracan_performante",54093,"Thomas Wang",2,"76561199035583428"
"ks_monza66_junior","ks_lamborghini_huracan_performante",54198,"dacama8",1,"76561198940835770"
"ks_monza66_junior","ks_lamborghini_huracan_performante",54212,"Toaster05",7,"76561198417235789"
"ks_monza66_junior","ks_lamborghini_huracan_performante",54330,"projectja2004",1,"76561199479601707"
"ks_monza66_junior","ks_lamborghini_huracan_performante",54335,"Robert Nogal",1,"76561199379445443"
"ks_monza66_junior","ks_lamborghini_huracan_performante",54354,"kae",7,"76561199352472291"
"ks_monza66_junior","ks_lamborghini_huracan_performante",54557,"david",1,"76561198426836825"
"ks_monza66_junior","ks_lamborghini_huracan_performante",54664,"Brandon16516",4,"76561198810184669"
"ks_monza66_junior","ks_lamborghini_huracan_performante",54711,"astontoom10",1,"76561199519753760"
"ks_monza66_junior","ks_lamborghini_huracan_performante",54751,"abiru819812",2,"76561198297672652"
"ks_monza66_junior","ks_lamborghini_huracan_performante",54815,"gscrespo19",1,"76561199007283802"
"ks_monza66_junior","ks_lamborghini_huracan_performante",54965,"Hippietrong",2,"76561198327784092"
"ks_monza66_junior","ks_lamborghini_huracan_performante",54993,"Nived",2,"76561198860545728"
"ks_monza66_junior","ks_lamborghini_huracan_performante",55076,"Gl0rYH34RtS",1,"76561198088032002"
"ks_monza66_junior","ks_lamborghini_huracan_performante",55187,"igor",1,"76561199422821324"
"ks_monza66_junior","ks_lamborghini_huracan_performante",55190,"Kaiser Alermann",4,"76561198210152493"
"ks_monza66_junior","ks_lamborghini_huracan_performante",55354,"Damien",1,"76561198999509323"
"ks_monza66_junior","ks_lamborghini_huracan_performante",55379,"Jackytoad",2,"76561199163017987"
"ks_monza66_junior","ks_lamborghini_huracan_performante",55417,"Musz",4,"76561198341306606"
"ks_monza66_junior","ks_lamborghini_huracan_performante",55551,"AleX",2,"76561198857045427"
"ks_monza66_junior","ks_lamborghini_huracan_performante",55573,"Entenbraten",4,"76561198880814041"
"ks_monza66_junior","ks_lamborghini_huracan_performante",55816,"_Hayato",1,"76561199007048319"
"ks_monza66_junior","ks_lamborghini_huracan_performante",55889,"Brandonbayliss234",4,"76561199229804643"
"ks_monza66_junior","ks_lamborghini_huracan_performante",55902,"zu1nko",3,"76561199241929234"
"ks_monza66_junior","ks_lamborghini_huracan_performante",56193,"ongsa0981789570",1,"76561199519887979"
"ks_monza66_junior","ks_lamborghini_huracan_performante",56289,"brenosilva",1,"76561199024018487"
"ks_monza66_junior","ks_lamborghini_huracan_performante",56336,"nzo",1,"76561198798114170"
"ks_monza66_junior","ks_lamborghini_huracan_performante",56373,"blank",2,"76561198885569834"
"ks_monza66_junior","ks_lamborghini_huracan_performante",56895,"john",4,"76561198282598125"
"ks_monza66_junior","ks_lamborghini_huracan_performante",57847,"awi.",1,"76561198293224305"
"ks_monza66_junior","ks_lamborghini_huracan_performante",58089,"SteweUnd3aD",1,"76561198035353581"
"ks_monza66_junior","ks_lamborghini_huracan_performante",59520,"Rezon",1,"76561199308651822"
"ks_monza66_junior","ks_lamborghini_huracan_performante",65988,"AdyXeonCZ",1,"76561199107034698"
"ks_monza66_junior","ks_lamborghini_huracan_performante",68231,"minde f80 m3",1,"76561198027594892"
"ks_laguna_seca_","ks_mazda_mx5_cup",97995,"TAN_TE71",11,"76561198122005889"
"ks_laguna_seca_","ks_mazda_mx5_cup",100059,"Krid S",17,"76561197988806325"
"ks_laguna_seca_","ks_mazda_mx5_cup",101693,"ChocolateRiderX",15,"76561198016422874"
"ks_laguna_seca_","ks_mazda_mx5_cup",103774,"Th3cosmic_",5,"76561197960267366"
"ks_laguna_seca_","ks_mazda_mx5_cup",111386,"Foxza",2,"76561198251860776"
"ks_laguna_seca_","ks_toyota_gt86",105130,"Brian O'sullivan",21,"76561198977975811"
"ks_laguna_seca_","ks_toyota_gt86",105419,"Roberto Olivetti",12,"76561198084534922"
"ks_laguna_seca_","ks_toyota_gt86",106158,"TAN_TE71",17,"76561198122005889"
"ks_laguna_seca_","ks_toyota_gt86",106760,"Darkwedge",7,"76561198041238542"
"ks_laguna_seca_","ks_toyota_gt86",107251,"Car",5,"76561198201656213"
"ks_laguna_seca_","ks_toyota_gt86",107368,"William ho",6,"76561198254903247"
"ks_laguna_seca_","ks_toyota_gt86",107467,"Jasper Wong",3,"76561198128668167"
"ks_laguna_seca_","ks_toyota_gt86",107590,"ChocolateRiderX",82,"76561198016422874"
"ks_laguna_seca_","ks_toyota_gt86",107936,"Sneaks02",4,"76561198274890406"
"ks_laguna_seca_","ks_toyota_gt86",108006,"Grytolf",8,"76561197997524708"
"ks_laguna_seca_","ks_toyota_gt86",108130,"PB82",4,"76561197985668899"
"ks_laguna_seca_","ks_toyota_gt86",108142,"Tiago Pinto",3,"76561198846955251"
"ks_laguna_seca_","ks_toyota_gt86",108689,"Eddie Lew",4,"76561199176761444"
"ks_laguna_seca_","ks_toyota_gt86",108908,"46- PBRxDisplacemento",59,"76561198321494858"
"ks_laguna_seca_","ks_toyota_gt86",108995,"SkyFall",4,"76561198145742783"
"ks_laguna_seca_","ks_toyota_gt86",109064,"QuikR",6,"76561199244922092"
"ks_laguna_seca_","ks_toyota_gt86",109111,"paoza1155",4,"76561198165019200"
"ks_laguna_seca_","ks_toyota_gt86",109327,"Nicolas",2,"76561197960267366"
"ks_laguna_seca_","ks_toyota_gt86",109433,"Krid S",7,"76561197988806325"
"ks_laguna_seca_","ks_toyota_gt86",109594,"Stefano Bruno",3,"76561198048641569"
"ks_laguna_seca_","ks_toyota_gt86",109610,"267-PBRxMayza",12,"76561198394147741"
"ks_laguna_seca_","ks_toyota_gt86",109704,"JOB_TheRazorOne",8,"76561197988475555"
"ks_laguna_seca_","ks_toyota_gt86",109746,".uakon",6,"76561198010429616"
"ks_laguna_seca_","ks_toyota_gt86",109777,"maremmadiavola",1,"76561199044263066"
"ks_laguna_seca_","ks_toyota_gt86",109985,".RFr. Klm76",6,"76561197992801738"
"ks_laguna_seca_","ks_toyota_gt86",110177,"Mad",2,"76561198822209167"
"ks_laguna_seca_","ks_toyota_gt86",110339,"Binks",2,"76561199182803588"
"ks_laguna_seca_","ks_toyota_gt86",110447,"BOUPENDZA",5,"76561198342094940"
"ks_laguna_seca_","ks_toyota_gt86",110488,"Slash'o",6,"76561198273669957"
"ks_laguna_seca_","ks_toyota_gt86",110515,"Ioime",3,"76561198059663749"
"ks_laguna_seca_","ks_toyota_gt86",110710,"Amazezinger",1,"76561198022608858"
"ks_laguna_seca_","ks_toyota_gt86",110773,"Ambriz",2,"76561199039059775"
"ks_laguna_seca_","ks_toyota_gt86",110992,"nicabtt01",6,"76561199415564278"
"ks_laguna_seca_","ks_toyota_gt86",111053,"antonio_di_caprio",4,"76561198052597053"
"ks_laguna_seca_","ks_toyota_gt86",111069,"KING DRAGON(KOR)",4,"76561198005917305"
"ks_laguna_seca_","ks_toyota_gt86",111080,"PP OPPA",3,"76561198928840296"
"ks_laguna_seca_","ks_toyota_gt86",111215,"Marco Pezzolo",2,"76561199437730443"
"ks_laguna_seca_","ks_toyota_gt86",111382,"gpc_racing",1,"76561198833643581"
"ks_laguna_seca_","ks_toyota_gt86",111509,"lecarpentiernathan2703",7,"76561199208670170"
"ks_laguna_seca_","ks_toyota_gt86",111588,"REMINATED",7,"76561198247679902"
"ks_laguna_seca_","ks_toyota_gt86",111606,"Alex",3,"76561199051098866"
"ks_laguna_seca_","ks_toyota_gt86",111641,"PineapplePatch",4,"76561198799696979"
"ks_laguna_seca_","ks_toyota_gt86",111665,"すべて順調です",4,"76561198347128165"
"ks_laguna_seca_","ks_toyota_gt86",111863,"Dutch Racer",1,"76561198416749377"
"ks_laguna_seca_","ks_toyota_gt86",111899,"Sebastian",3,"76561198119523960"
"ks_laguna_seca_","ks_toyota_gt86",112012,"Marcel Pasternak",1,"76561198376430737"
"ks_laguna_seca_","ks_toyota_gt86",112135,"Quellu",7,"76561198151501846"
"ks_laguna_seca_","ks_toyota_gt86",112299,"pa11esen",4,"76561198055955469"
"ks_laguna_seca_","ks_toyota_gt86",112734,"rf seb",5,"76561198284399227"
"ks_laguna_seca_","ks_toyota_gt86",112826,"MHK",5,"76561198008794795"
"ks_laguna_seca_","ks_toyota_gt86",113492,"A Maia",1,"76561197986363142"
"ks_laguna_seca_","ks_toyota_gt86",113534,"MYID",11,"76561198202954226"
"ks_laguna_seca_","ks_toyota_gt86",113833,"Zdenek Vendl",2,"76561198035730667"
"ks_laguna_seca_","ks_toyota_gt86",113857,"MangeMerde",1,"76561198363335196"
"ks_laguna_seca_","ks_toyota_gt86",113866,"Trimp Trainee",1,"76561199013784769"
"ks_laguna_seca_","ks_toyota_gt86",113949,"marceloleon93",2,"76561198864941440"
"ks_laguna_seca_","ks_toyota_gt86",114058,"PaMaePaiBuySomeKaeng",4,"76561198402305608"
"ks_laguna_seca_","ks_toyota_gt86",114607,"Enrico Lisanti",3,"76561199090732614"
"ks_laguna_seca_","ks_toyota_gt86",115091,"Johann Jett",4,"76561197993536188"
"ks_laguna_seca_","ks_toyota_gt86",115163,"KEN-yip",2,"76561198361263975"
"ks_laguna_seca_","ks_toyota_gt86",115537,"Simone Furlani",2,"76561198389339488"
"ks_laguna_seca_","ks_toyota_gt86",115744,"Petr Mnk",2,"76561198257763916"
"ks_laguna_seca_","ks_toyota_gt86",115830,"Tiggys",4,"76561199018042095"
"ks_laguna_seca_","ks_toyota_gt86",115961,"Chance",3,"76561198434061840"
"ks_laguna_seca_","ks_toyota_gt86",116017,"Florian",1,"76561199105924068"
"ks_laguna_seca_","ks_toyota_gt86",116164,"DarkDeveloper",1,"76561198420639841"
"ks_laguna_seca_","ks_toyota_gt86",116477,"mika",3,"76561198407603072"
"ks_laguna_seca_","ks_toyota_gt86",117454,"aimons",4,"76561197993393004"
"ks_laguna_seca_","ks_toyota_gt86",117646,"Marchu2602",2,"76561198215692809"
"ks_laguna_seca_","ks_toyota_gt86",117885,"GTkun.",1,"76561198985325606"
"ks_laguna_seca_","ks_toyota_gt86",118196,"CookiDonut",1,"76561198403674613"
"ks_laguna_seca_","ks_toyota_gt86",118715,"Dennis Kim",1,"76561198398564268"
"ks_laguna_seca_","ks_toyota_gt86",118723,"gabriele",1,"76561198212585763"
"ks_laguna_seca_","ks_toyota_gt86",121092,"赏金出品TG:AAAA218",2,"76561199190089058"
"ks_laguna_seca_","ks_toyota_gt86",121371,"adamyan.grigor",6,"76561199072370558"
"ks_laguna_seca_","ks_toyota_gt86",121478,"jaimedestroyer",1,"76561198183574533"
"ks_laguna_seca_","ks_toyota_gt86",121741,"SaddyHUN",1,"76561198841576976"
"ks_laguna_seca_","ks_toyota_gt86",121772,"valikz",1,"76561198114904309"
"ks_laguna_seca_","ks_toyota_gt86",121796,"Nunsmas",1,"76561199017024136"
"ks_laguna_seca_","ks_toyota_gt86",122043,"timtoniodizon",2,"76561199390596468"
"ks_laguna_seca_","ks_toyota_gt86",122095,"GyDama_",1,"76561199293000145"
"ks_laguna_seca_","ks_toyota_gt86",123512,"Benjamin Aganovič",1,"76561198421842392"
"ks_laguna_seca_","ks_toyota_gt86",124740,"gekyume",1,"76561198326357893"
"ks_laguna_seca_","ks_toyota_gt86",124804,"leftnoga",1,"76561198426230729"
"ks_laguna_seca_","ks_toyota_gt86",125018,"Sakamoto",5,"76561198371781149"
"ks_laguna_seca_","ks_toyota_gt86",125567,"TTNO1",1,"76561198176097255"
"ks_laguna_seca_","ks_toyota_gt86",125762,"Imran K.",1,"76561198361450786"
"ks_laguna_seca_","ks_toyota_gt86",125867,"кукик",2,"76561198205158267"
"ks_laguna_seca_","ks_toyota_gt86",126078,"Foxza",1,"76561198251860776"
"ks_laguna_seca_","ks_toyota_gt86",127102,"Rulo044",1,"76561198840356187"
"ks_laguna_seca_","ks_toyota_gt86",137044,"Mathew Pfister",1,"76561199017452852"
"ks_laguna_seca_","ks_toyota_gt86",140024,"Connor Fleming",1,"76561199096917084"
"ks_laguna_seca_","ks_toyota_gt86",141079,"Mr.kah1na",2,"76561199126710789"
"ks_laguna_seca_","ks_toyota_gt86",142783,"Furkan",2,"76561199048767219"
"ks_laguna_seca_","ks_toyota_gt86",147055,"atomic flounder",1,"76561199010117750"
"ks_vallelunga_classic_circuit","tatuusfa1",72312,"501-PBRxSaranJ",9,"76561198321494858"
"ks_vallelunga_classic_circuit","tatuusfa1",72929,"ChocolateRiderX",11,"76561198016422874"
"ks_vallelunga_classic_circuit","tatuusfa1",74026,"Krid S",6,"76561197988806325"
"ks_vallelunga_classic_circuit","tatuusfa1",74900,"Pochara.K",5,"76561198278097604"
"ks_vallelunga_classic_circuit","bmw_1m",88836,"ChocolateRiderX",2,"76561198016422874"
"ks_vallelunga_classic_circuit","bmw_1m",90838,"Sebastian",4,"76561198119523960"
"ks_vallelunga_classic_circuit","bmw_1m",91374,"yerowy",1,"76561199417499118"
"ks_vallelunga_classic_circuit","bmw_1m",91549,"501-PBRxSaranJ",1,"76561198321494858"
"ks_vallelunga_classic_circuit","bmw_1m",103303,"DEadPoOL",1,"76561199014263274"
